ID,Name,Height,Weight,Age,Sex,Profession,Salary,Height_indicator,Weight_indicator
18902,Бирюковa Екатерина,182.0,46.0,74,ж,преподаватель,198000,False,False
18903,Сидоровa Олеся,168.0,51.0,38,ж,студент,351000,False,False
18904,Федотовa Вита,175.0,54.0,63,ж,программист,322000,True,False
18905,Шаровa Пелагея,162.0,51.0,40,ж,продавец,319000,False,False
18906,Селезнёвa Маргарита,167.0,45.0,42,ж,студент,187000,False,False
18907,Шиловa Владана,159.0,54.0,53,ж,преподаватель,464000,False,False
18908,Журавлёвa Мира,166.0,41.0,88,ж,бухгалтер,488000,False,False
18909,Тихоновa Екатерина,155.0,45.0,23,ж,преподаватель,404000,False,False
18910,Туровa Эльвира,155.0,52.0,40,ж,бухгалтер,37000,False,False
18911,Лапинa Дария,169.0,47.0,54,ж,продавец,18000,False,False
18912,Мышкинa Алёна,166.0,41.0,53,ж,автослесарь,220000,False,False
18913,Никитинa Тамара,178.0,52.0,42,ж,врач,208000,False,False
18914,Пономарёвa Эрика/div>,175.0,64.0,24,ж,программист,137000,True,False
18915,Большаковa Лариса,165.0,76.0,35,ж,автослесарь,218000,False,False
18916,Пестовa Ульяна,179.0,71.0,31,ж,инженер,434000,False,False
18917,Меркушевa Рита,182.0,61.0,76,ж,бухгалтер,470000,False,False
18918,Елисеевa Нелли,184.0,53.0,88,ж,программист,428000,False,False
18919,Власовa Эмма,182.0,66.0,72,ж,программист,174000,False,False
18920,Пановa Полина,180.0,50.0,72,ж,преподаватель,488000,False,False
18921,Дементьевa Тамила,177.0,50.0,73,ж,врач,312000,False,False
18922,Белозёровa Амелия,155.0,61.0,39,ж,инженер,333000,False,False
18923,Воронцовa Янина,176.0,67.0,30,ж,программист,470000,False,False
18924,Трофимовa Катерина,158.0,43.0,50,ж,студент,153000,False,False
18925,Степановa Олеся,156.0,42.0,32,ж,сантехник,414000,False,False
18926,Дорофеевa Гертруда,164.0,54.0,41,ж,студент,360000,False,False
18927,Суворовa Зоя,184.0,63.0,29,ж,врач,203000,False,False
18928,Зуевa Анисья,174.0,47.0,73,ж,бухгалтер,40000,False,False
18929,Стрелковa Лада,175.0,56.0,29,ж,студент,296000,True,False
18930,Мироновa Божена,164.0,56.0,43,ж,врач,309000,False,False
18931,Гурьевa Нинель,177.0,79.0,75,ж,продавец,104000,False,False
18932,Туровa Рената,182.0,65.0,29,ж,бухгалтер,410000,False,False
18933,Аксёновa Искра,166.0,57.0,40,ж,сантехник,183000,False,False
18934,Юдинa Милада,173.0,65.0,85,ж,бухгалтер,441000,False,False
18935,Калашниковa Ираида,174.0,78.0,36,ж,продавец,385000,False,False
18936,Евдокимовa Юлия,172.0,61.0,58,ж,инженер,290000,False,False
18937,Ефимовa Камилла,177.0,52.0,26,ж,продавец,347000,False,False
18938,Гавриловa Иоанна,168.0,48.0,23,ж,врач,485000,False,False
18939,Дмитриевa Зоя,178.0,56.0,51,ж,продавец,292000,False,False
18940,Денисовa Светлана,180.0,55.0,40,ж,бухгалтер,104000,False,False
18941,Ильинa Мира,176.0,45.0,41,ж,врач,411000,False,False
18942,Корниловa Эмма,175.0,44.0,54,ж,продавец,216000,True,False
18943,Корниловa Дина,170.0,54.0,86,ж,сантехник,324000,False,False
18944,Логиновa Регина,172.0,55.0,33,ж,автослесарь,71000,False,False
18945,Панфиловa Домника,169.0,73.0,42,ж,врач,21000,False,False
18946,Шаровa Луиза,182.0,78.0,65,ж,бухгалтер,379000,False,False
18947,Гущинa Дарья,167.0,41.0,26,ж,преподаватель,476000,False,False
18948,Афанасьевa Вероника,175.0,59.0,34,ж,преподаватель,254000,True,False
18949,Блохинa Юлиана,158.0,72.0,24,ж,врач,249000,False,False
18950,Ефимовa Виола,160.0,40.0,75,ж,врач,13000,False,False
18951,Уваровa Римма,181.0,67.0,47,ж,программист,417000,False,False
18952,Шиловa Лада,155.0,66.0,58,ж,врач,46000,False,False
18953,Ситниковa Россияна,170.0,67.0,81,ж,инженер,492000,False,False
18954,Калининa Алевтина,184.0,40.0,28,ж,продавец,48000,False,False
18955,Блиновa Дария,175.0,54.0,24,ж,сантехник,263000,True,False
18956,Поляковa Элина,158.0,42.0,72,ж,бухгалтер,89000,False,False
18957,Федотовa Иоанна,175.0,45.0,69,ж,программист,33000,True,False
18958,Марковa Капитолина,159.0,69.0,64,ж,преподаватель,220000,False,False
18959,Галкинa Алиса,163.0,69.0,46,ж,инженер,146000,False,False
18960,Дмитриевa Влада,181.0,53.0,52,ж,продавец,363000,False,False
18961,Силинa Елизавета,173.0,52.0,48,ж,преподаватель,370000,False,False
18962,Лыткинa Майя,160.0,54.0,38,ж,продавец,358000,False,False
18963,Меркушевa Кира,168.0,74.0,64,ж,преподаватель,435000,False,False
18964,Фокинa Милана,155.0,75.0,76,ж,автослесарь,459000,False,False
18965,Терентьевa Анжела,171.0,49.0,39,ж,инженер,160000,False,False
18966,Кононовa Марина,168.0,52.0,64,ж,программист,210000,False,False
18967,Евдокимовa Нинель,165.0,75.0,21,ж,программист,356000,False,False
18968,Сафоновa Нонна,156.0,54.0,69,ж,бухгалтер,46000,False,False
18969,Ореховa Марта,177.0,68.0,20,ж,преподаватель,417000,False,False
18970,Селиверстовa Аделия,169.0,68.0,32,ж,бухгалтер,209000,False,False
18971,Калашниковa Устинья,164.0,43.0,19,ж,автослесарь,340000,False,False
18972,Роговa Анфиса,167.0,58.0,34,ж,сантехник,255000,False,False
18973,Самойловa Ася,160.0,58.0,33,ж,сантехник,114000,False,False
18974,Федосеевa Зинаида,161.0,42.0,54,ж,врач,264000,False,False
18975,Силинa Гелла,169.0,48.0,43,ж,преподаватель,239000,False,False
18976,Елисеевa Илона,167.0,56.0,88,ж,преподаватель,422000,False,False
18977,Коноваловa Ольга,167.0,75.0,72,ж,врач,328000,False,False
18978,Богдановa Галина,183.0,51.0,56,ж,программист,311000,False,False
18979,Селезнёвa Арина,175.0,64.0,26,ж,преподаватель,264000,False,False
18980,Пестовa Дария,168.0,65.0,19,ж,студент,154000,False,False
18981,Федотовa Элина,165.0,79.0,58,ж,инженер,205000,False,False
18982,Вишняковa Полина,167.0,57.0,71,ж,программист,307000,False,False
18983,Мясниковa Татьяна,175.0,75.0,80,ж,продавец,341000,True,False
18984,Кирилловa Майя,161.0,47.0,80,ж,врач,423000,False,False
18985,Мельниковa Лера,177.0,46.0,77,ж,преподаватель,112000,False,False
18986,Гришинa Алеся,178.0,48.0,66,ж,студент,371000,False,False
18987,Ширяевa Ксения,156.0,66.0,48,ж,продавец,16000,False,False
18988,Егоровa Алёна,180.0,44.0,53,ж,автослесарь,170000,False,False
18989,Романовa Амелия,178.0,53.0,42,ж,программист,274000,False,False
18990,Никоновa Руслана,161.0,51.0,43,ж,студент,169000,False,False
18991,Белозёровa Аврора,183.0,42.0,57,ж,программист,358000,False,False
18992,Игнатьевa Алёна,181.0,48.0,53,ж,бухгалтер,463000,False,False
18993,Кузнецовa Анна,183.0,48.0,40,ж,продавец,387000,False,False
18994,Дементьевa Оксана,166.0,54.0,18,ж,врач,290000,False,False
18995,Терентьевa Амалия,170.0,61.0,56,ж,врач,494000,False,False
18996,Гущинa Елизавета,173.0,41.0,25,ж,инженер,131000,False,False
18997,Никоновa Фаина,170.0,54.0,81,ж,программист,281000,False,False
18998,Кулаковa Регина,165.0,65.0,76,ж,студент,125000,False,False
18999,Копыловa Яна,182.0,68.0,22,ж,программист,468000,False,False
19000,Устиновa Наталия,175.0,58.0,40,ж,сантехник,365000,True,False
19001,Селезнёвa Ева,160.0,75.0,37,ж,преподаватель,432000,False,False
19002,Давыдовa Анастасия,175.0,61.0,78,ж,бухгалтер,353000,True,False
19003,Носовa Виталия,157.0,62.0,71,ж,инженер,380000,False,False
19004,Сысоевa Алекса,169.0,45.0,69,ж,студент,471000,False,False
19005,Самсоновa Нелли,184.0,62.0,83,ж,студент,250000,False,False
19006,Лаврентьевa Галина,173.0,65.0,66,ж,продавец,169000,False,False
19007,Орловa Эвелина,164.0,75.0,34,ж,врач,318000,False,False
19008,Большаковa Марфа,183.0,42.0,51,ж,сантехник,46000,False,False
19009,Зиминa Наталья,170.0,69.0,88,ж,программист,445000,False,False
19010,Герасимовa Эмма,157.0,64.0,74,ж,программист,71000,False,False
19011,Цветковa Тамара,169.0,55.0,19,ж,автослесарь,334000,False,False
19012,Гурьевa Галина,183.0,79.0,53,ж,продавец,327000,False,False
19013,Беспаловa Нелли,171.0,55.0,87,ж,сантехник,283000,False,False
19014,Наумовa Соня,164.0,60.0,32,ж,программист,315000,False,False
19015,Воробьёвa Вера,182.0,44.0,31,ж,автослесарь,319000,False,False
19016,Мартыновa Каролина,161.0,55.0,85,ж,продавец,399000,False,False
19017,Кирилловa Роксана,175.0,40.0,60,ж,автослесарь,50000,False,False
19018,Брагинa Алсу,183.0,49.0,67,ж,сантехник,138000,False,False
19019,Родионовa Изольда,182.0,68.0,69,ж,программист,118000,False,False
19020,Доронинa Эмилия,175.0,44.0,21,ж,продавец,383000,True,False
19021,Жуковa Устинья,174.0,65.0,77,ж,бухгалтер,398000,False,False
19022,Пановa Мария,171.0,76.0,85,ж,инженер,471000,False,False
19023,Дроздовa Юния,180.0,63.0,81,ж,инженер,179000,False,False
19024,Емельяновa Цагана,161.0,51.0,85,ж,сантехник,176000,False,False
19025,Федосеевa Роксана,175.0,47.0,63,ж,студент,72000,True,False
19026,Прохоровa Александрина,157.0,63.0,88,ж,автослесарь,336000,False,False
19027,Черновa Эдита,180.0,53.0,35,ж,продавец,396000,False,False
19028,Роговa Евгения,177.0,59.0,79,ж,врач,253000,False,False
19029,Овчинниковa Антонина,167.0,64.0,63,ж,инженер,63000,False,False
19030,Гурьевa Аделина,179.0,73.0,31,ж,сантехник,451000,False,False
19031,Архиповa Жанна,155.0,40.0,84,ж,студент,370000,False,False
19032,Быковa Калерия,165.0,79.0,55,ж,инженер,32000,False,False
19033,Елисеевa Юлиана,156.0,50.0,67,ж,программист,267000,False,False
19034,Тимофеевa Ираида,157.0,60.0,80,ж,студент,497000,False,False
19035,Молчановa Виктория,162.0,78.0,22,ж,врач,91000,False,False
19036,Князевa Олеся,184.0,64.0,60,ж,преподаватель,128000,False,False
19037,Архиповa Эрика/div>,160.0,43.0,83,ж,врач,300000,False,False
